,title,content
135,차량 돌진에 칼부림까지…분당 흉기 난동범 신상 정보 공개될까,"부상자 14명, 2명은 중태…범행 잔인·피해 중대 '공개 요건' 부합
'신림역 흉기 난동' 조선 사례와 비슷…""구속심사 후 공개 여부 검토""


(성남=연합뉴스) 강영훈 기자 = 지난 3일 14명의 부상자가 발생한 '분당 흉기 난동 사건'의 20대 피의자가 경찰에 붙잡힌 가운데 그의 신상이 공개될지 여부에도 이목이 쏠리고 있다.

4일 수사당국에 따르면 경기남부경찰청 흉기 난동 사건 수사전담팀은 이 사건 피의자 최모(22) 씨에 대해 이날 중 구속영장을 신청할 방침이다.

경찰은 법원이 구속영장을 발부할 경우 신상공개심의위원회를 개최하는 방안을 검토키로 했다.

분당 '묻지마 흉기 난동' 20대 피의자
(서울=연합뉴스) 3일 오후 경기도 성남시 분당구에 있는 백화점에서 발생한 '묻지마 흉기 난동' 사건의 20대 피의자는 남녀노소를 가리지 않고 흉기를 휘두른 것으로 확인됐다.
경기도소방재난본부에 따르면 이 사건 피의자 최모(23) 씨가 저지른 범행으로 다수의 부상자가 발생했다. 사진은 사건 당시 피의자의 모습. 2023.8.3 [연합뉴스 TV 캡처. 재판매 및 DB 금지] photo@yna.co.kr


특정강력범죄의 처벌에 관한 특례법(특강법)은 범행 수단이 잔인하고 중대한 피해가 발생한 특정강력범죄의 피의자가 그 죄를 범했다고 믿을 만한 충분한 증거가 있을 때 얼굴, 이름, 나이 등을 공개할 수 있다고 규정하고 있다.

국민의 알권리와 재범 방지 및 범죄예방 등 공공의 이익이 있어야 하고, 피의자가 청소년이 아니어야 한다는 등의 요건도 충족해야 한다.

최씨의 범죄 사실을 놓고 보면, 특강법이 정한 신상 공개 요건에 모두 부합하는 것으로 보인다.

특히 지난달 온 국민을 충격에 빠뜨린 '신림역 흉기 난동 사건'의 피의자 조선(33)의 신상이 공개된 점에 미뤄보면, 최씨의 신상정보 역시 일반에 공개될 가능성에 무게가 실린다.

조씨는 지난달 21일 오후 서울시 관악구 지하철 2호선 신림역 인근의 상가 골목 초입에서 20대 남성을 흉기로 여러 차례 찔러 살해한 뒤 30대 남성 3명에게도 흉기를 휘두른 혐의(살인 등)로 구속됐다.

서울경찰청은 조씨 구속 사흘 만에 신상공개심의위원회를 열고 신상 정보 공개를 결정했다.

위원회는 당시 ""다중이 오가는 공개된 장소에서 흉기를 이용해 다수의 피해자를 살해하거나 살해하려고 한 사실 등에 비춰 범행의 잔인성과 피해의 중대성이 인정된다""고 밝혔다.

또 ""피의자의 자백과 현장 CCTV, 목격자 진술 등 범행 증거가 충분하다""며 ""범죄로 인한 국민 불안, 유사한 범행 예방효과 등을 고려할 때 공공의 이익이 크다고 판단된다""고 신상정보 공개 결정 배경을 설명했다.

수사기관 안팎에서는 분당 사건 역시 불특정 다수를 향한 무차별적 흉기 난동이라는 점, 피해 규모도 그 어떤 사건에 못지않게 큰 점 등을 고려하면, 신림역 사건과 마찬가지로 피의자의 신상이 공개될 것이라는 말이 나온다.

검찰 송치되는 '신림 흉기난동' 조선
[공동취재] yatoya@yna.co.kr


경찰 관계자는 ""아직 피의자에 대한 구속영장도 신청하기 전이므로, 현 단계에서 신상 정보 공개 여부를 말하기는 어렵다""며 ""피의자에 대한 구속 여부 결정 후 검토해 볼 생각""이라고 말했다.

한편 최씨는 지난 3일 오후 경기도 성남시 분당구 서현동 AK플라자 백화점 앞에서 고의로 차 사고를 낸 뒤, 차량에서 흉기를 들고 내려 시민들을 향해 마구 휘두른 혐의를 받고 있다.

최씨의 범행으로 무고한 시민 14명이 다쳤다. 이 중 2명은 중태로, 뇌사 가능성이 있는 것으로 알려졌다.

최씨는 2020년 '조현성 인격장애(분열성 성격장애)' 진단을 받았는데, 이후 최근 3년간은 정신과 치료를 받지 않은 것으로 파악됐다.

경찰은 정신질환을 앓고 있으면서도 별다른 치료를 받지 않던 최씨가 피해 망상에 시달리다가 범행한 것으로 보고 자세한 경위를 조사하고 있다.

kyh@yna.co.kr"
136,신림동 이어 이번에는 서현역 묻지마 칼부림 사건,"차로 인도 돌진 후, 흉기로 행인들 찔러
경찰이 3일 오후 묻지마 흉기난동이 발생한 경기도 성남시 분당구 서현역 한 백화점에서 사건현장을 통제하고 있다. 피의자 A씨는 경차를 몰고 서현역 앞 인도로 돌진, 보행자 다수를 충격한 뒤 내려 역사 안으로 들어가 흉기를 휘두른 것으로 전해졌다. photo 뉴시스


경기 성남시 서현역 인근에서 또 다시 '묻지마 칼부림' 사건이 3일 발생했다. 신림역 사건이 벌어진 지 얼마 되지 않은 상황에서 비슷한 유형의 사건이 반복돼 시민들에게 충격을 던져주고 있다.

경찰과 소방 당국에 따르면 오후 5시 59분쯤 성남시 분당구 이매동 서현역 AK프라자에서 20대 남성이 모닝 승용차를 타고 인도에 돌진한 후 칼을 들고 백화점으로 들어가 흉기를 휘둘렀다. 이 사고로 13명이 다쳤다. 4명은 차량에 치였고, 9명은 흉기에 찔린 것으로 알려졌다.

신고를 받고 현장에 출동한 경찰은 이날 6시 5분께 용의자로 추정되는 남성을 범행 현장 인근에서 현행범으로 체포했다.

피해자들은 인근 병원으로 이송 중이며, 경찰과 소방당국은 정확한 피해규모를 확인하고 있다.

한편, 같은 날 밤 불상의 네티즌이 칼부림을 예고한 글이 온라인을 통해 확산하고 있다. 작성자는 ""8월 4일 금요일 오후 6시에서 오후 10시 사이에 오리역 부근에서 칼부림을 하겠다""며 ""더 이상 살고 싶은 마음도 없고 최대한 많은 사람을 죽이고 경찰도 죽이겠다""고 적었다.

이어 ""저를 죽이기 전까지 최대한 많이 죽이겠다""며 ""오리역에서 칼부림을 하는 이유는 제 전 여자친구가 그 근처에 살기 때문이다. 다 너가 아는 사람이 죽었으면 좋겠어""라고 했다.

※주간조선 온라인 기사입니다."
137,서현역 칼부림 피의자는 01년생 22세 남성 배달원 최모씨,"3일 오후 5시 59분쯤 경기 성남시 분당구 수인분당선 서현역 인근 AK플라자 분당에서 '묻지마 칼부림' 사건이 발생했다. 영상 속 인물(빨간 원)이 피의자로, 22세 나이의 남성 배달원 최모씨로 파악됐다. 영상에는 이 남성이 흉기를 휘두르자 주변 시민들이 혼비백산해 사방으로 도망치는 모습이 담겼다. SNS
3일 오후 5시 59분쯤 경기 성남시 분당구 수인분당선 서현역 인근 AK플라자 분당에서 '묻지마 칼부림' 사건이 발생했다. 현장사진. 독자 제공
3일 오후 5시 59분쯤 경기 성남시 분당구 수인분당선 서현역 인근 AK플라자 분당에서 '묻지마 칼부림' 사건이 발생했다. 현장사진. 독자 제공


3일 오후 5시 55분쯤 경기 성남시 분당구 수인분당선 서현역 인근 AK플라자 분당에서 '묻지마 칼부림' 사건이 발생, 피의자가 오후 6시 5분쯤 경찰에 붙잡힌 가운데, 피의자는 20대 초반 남성 배달원으로 파악됐다. 2001년생으로 만 나이로 22세이며, 성은 최씨이다.

경찰은 피의자 최씨를 대상으로 범행 경위와 동기 등을 조사하고 있다.

다만 현재 최씨는 범행 동기에 대해 입을 열지 않고 있고, 피해망상을 호소하고 있는 것으로 전해졌다.

경찰 조사에서 최씨는 ""누군가 오래전부터 나를 청부살인 하려 했다"" ""불상의 집단이 오래전부터 나를 청부살인 하려 했다"" ""부당한 상황을 공론화시키고 싶었다"" 등의 횡설수설을 하고 있는 것으로 알려졌다. 경찰 조사 결과 최씨는 음주 상태는 아니고, 마약 간이 검사에서도 음성 결과가 나왔다.

▶현재까지 최씨가 휘두른 흉기에 시민 9명이 부상을 입었고, 이 흉기 난동 사건에 앞서 최씨가 차량(경차 모닝)을 서현역 앞 인도로 몰아 행인들을 들이받는 사고를 내 시민 4명이 부상을 입었다.

그러면서 총 13명이 부상을 입은 상황이다.

최씨는 차를 인도로 돌진시켜 보행자들을 들이받은 후 사고 충격으로 차가 움직이지 않자, 차에서 내려 곧장 AK플라자 분당 건물로 들어가 1~2층에서 시민들을 상대로 흉기를 휘둘렀다.

특히 도망가는 여성들을 계속 쫓아가 흉기를 휘둘렀다는 현장 시민들의 제보도 있었다.

당시 최씨가 검은색 후드티 복장에 모자를 뒤집어쓰고 선글라스까지 착용한 상태로 나타난 모습이 주변 시민들이 촬영한 영상에 담겨 온라인에 공유되고 있기도 하다.

사건 발생 당시 119에는 ""남자가 사람을 찌르고 다닌다""는 내용의 신고가 연이어 접수됐다.

3일 오후 경기 성남시 분당구 서현역 인근 백화점에서 발생한 묻지마 흉기 난동 사건에 앞서 용의자가 경차를 몰고 인도로 돌진해 보행자들을 들이받는 사고를 내 4명이 부상한 것으로도 확인됐다. 사진은 용의자가 이용한 차량. 연합뉴스
3일 오후 경기 성남시 분당구 서현역 인근 묻지마 흉기 난동이 발생한 현장에 경찰특공대원들이 투입되고 있다. 연합뉴스


▶이 사건은 지난 7월 21일 오후 서울 관악구 신림역 출구 근처에서 발생한 '신림역 칼부림' 사건이 전 국민들에게 충격을 던진 후 불과 13일 만에 발생한 '모방범죄'의 뉘앙스가 짙다는 분석이다.

유동인구가 많은 곳을 노려 일면식이 없는 불특정 다수를 향해 칼부림을 벌였을 가능성이 제기되고, 이에 더해 이번 사건은 차량 돌진으로도 다수의 부상자를 발생시킨 것이다.

두 사건은 피의자(서현역 칼부림 사건의 최씨, 신림역 칼부림 사건의 조선)가 같은 남성이고, 최씨가 22세 및 조선이 33세로 같은 청년 세대라는 점도 공통점이다.

사건의 사회적 파장이 커 앞서 조선의 얼굴 사진 등 신상이 공개된 바 있는데, 최씨에 대해서도 신상공개가 이뤄질 가능성이 높다는 분석이다.

한편, 앞서 피의자가 최씨를 포함해 2명일 가능성을 제기했던 경찰은 일단 최씨 단독 범행인 것으로 보고 있다."
138,잇따른 온라인 '신림역 살인예고'...처벌할 수 있을까,"(서울=연합뉴스) 경찰이 디시인사이드 국내야구갤러리에 올라온 '인생 다들 행복하게 사는데'라는 글 작성자를 추적 중이다. 이 글에는 '내일 밤 신림에서 누군가 칼 들고 나타날거다'라는 내용이 담겼다. 게시글 화면. 2023.08.02. [디시인사이드 화면 갈무리. 재판매 및 DB 금지]
[파이낸셜뉴스] '신림동 칼부림' 사건 이후 신림동에서 유사 범죄를 저지르겠다는 7건의 '살인 예고글'이 온라인 커뮤니티에 올라와 경찰이 수사 나섰다. 지난 2일에는 ‘신림역에서 20명을 살해하겠다’는 글을 올린 20대 남성이 검찰에 넘겨지기도 했다. 이처럼 계속되는 살인 예고글로 불안을 호소하는 사람이 있음에도 현행법상 구체적인 혐의 적용이 어려워 작성자를 처벌하기는 쉽지 않다는 지적이다.

3일 경찰에 따르면 서울 관악경찰서는 지난 1일 올라온 7번째 살인 예고 게시글 작성자를 추적 중이다. 이 게시글은 ""인생 다들 행복하게 사는데""라며 ""내일 밤 신림에서 누군가 칼 들고 나타날거다""라고 적혀 있다. 지난 2일에는 글과 흉기 구매 내역을 캡처한 사진을 온라인 커뮤니티에 올린 20대 남성 이모씨가 협박 혐의로 검찰에 구속 송치됐다.

'신림동 칼부림' 사건 이후 또 다른 범죄를 예고하는 글이 이어지자 신림동 주민들은 불안을 호소하고 있다.

신림동에서 혼자 거주하고 있는 직장인 이모씨(34)는 ""설마 하면서도 귀갓길이 무서워 최대한 일찍 들어가려고 하고 있다""며 ""부모님이 호신용품도 보내시고, 주변에서도 걱정이 이만저만이 아니다""라고 토로했다.

현재 경찰은 신림역 인근 방범을 강화한 상태이다.

다만 이런 '살인 예고글' 작성자를 처벌하기는 쉽지 않다는 판단이다. 작성자를 추적해 검거해도 현행법상 구체적인 혐의 적용이 쉽지 않아서다.

곽준호 법무법인 청 대표변호사는 ""협박죄는 해당 글들은 상대방이 특정되지 않은 불특정 다수를 상대로 한 것이어서 성립하지 않을 가능성이 높다""며 ""살인예비죄는 성립 가능성은 있지만 실현에 필요한 외적 행위에 기여한 것이 아니라 단순 글 올린 것에 그친다면 어렵다""고 설명했다. 이어 ""글을 올린 것만으로는 협박이나 살인예비로 처벌은 어렵고, 지속적·반복적으로 올린 경우에는 정보통신망법위반죄는 성립할 가능성도 있다""고 덧붙였다.

전문가들은 살인 예고 등 '사이버 테러'를 게시하는 것을 중범죄로 대응해 유사 사례를 막을 필요가 있다고 강조한다. 대부분의 사이버 협박글이 실제 실현 의도가 없을 가능성이 높지만 수사기관 입장에서는 일일이 대응하지 않을 수 없기 때문이다. 과정에서 경찰력을 낭비도 발생하게 된다.

승재현 형사법무정책연구원 선임연구위원은 ""최근 온라인에서 범람하고 있는 예고글에 엄정 대응해 뿌리 뽑아야 모방 범죄는 물론이고 시민 불안 확산도 막을 수 있다""고 말했다."
139,칼부림 용의자 “누군가 날 청부살인하려 해” 피해망상 주장,"경기 분당구 서현역 AK플라자에서 발생한 ‘묻지 마 칼부림’ 사건의 피의자 최모(22)씨는 배달업에 종사 중인 것으로 알려졌다.

경찰에 따르면 최씨는 과거 소년범 처분을 받은 적이 없고 전과도 없는 것으로 알려졌다. 사건 당시 목격자에 따르면 최씨는 키 175~180㎝ 사이로 범행 당시 검은색 후드티를 입고 모자를 썼다. 또 마스크와 선글라스로 얼굴을 완전히 가린 채 범행을 저질렀다. 방범카메라에 촬영된 영상에 따르면 최씨는 오른손에 칼을 들고 걷다가 지나가는 사람들에게 무차별적으로 달려들어 칼을 휘둘렀다.

경찰은 긴급체포된 최씨에 대해 마약 간이 검사를 실시했지만 음성이었다고 밝혔다. 최씨는 이날 칼부림 사건 직전 자신의 차를 몰고 인도 위 행인들을 향해 돌진했는데, 당시 음주 상태도 아니었다고 한다. 경찰은 보다 정밀한 마약 감정을 위해 최씨의 모발을 채취해 국립과학수사연구원에 감정 의뢰할 것이라 밝혔다.

경찰 조사에서 최씨는 “불상의 집단이 오래전부터 나를 청부살인하려 했다” “부당한 상황을 공론화시키고 싶었다”는 등 피해망상 증상을 보인 것으로 알려졌다. 경찰은 그의 정신 병력 등도 함께 확인할 방침이라고 밝혔다."
140,"관계당국 ""분당 흉기 난동 사건 피해자 중 2명 뇌사 가능성""","차 사고로 부상 20대·60대 여성…피해자 14명 중 12명 중상


(성남=연합뉴스) 강영훈 기자 = 지난 3일 '분당 흉기 난동 사건'으로 다친 피해자 14명 중 대다수가 중상을 입어 병원 치료를 받는 가운데 2명은 뇌사 가능성이 있는 것으로 파악됐다.

4일 관계당국에 따르면 이날 오전 6시 기준 중환자실에서 치료받고 있는 이 사건 환자 2명이 뇌사가 예상되는 등 중태이다.

분주하게 움직이는 관계자들
(성남=연합뉴스) 홍기원 기자 = 3일 오후 경기도 성남시 소재 대형 백화점에서 시민 대상 '묻지마 흉기 난동 사건'이 발생해 경찰과 소방 등 관계자들이 분주하게 움직이고 있다. 2023.8.3 xanadu@yna.co.kr


이 사건 피의자 최모(22) 씨가 전날 저지른 범죄로 다친 피해자는 총 14명이다. 이 중 5명은 차 사고, 9명은 칼부림 피해자로 분류됐다.

차 사고 피해자인 20대 여성 A씨는 의식 저하 상태로 아주대병원 권역외상센터로, 60대 여성 B씨는 심정지 상태로 분당차병원으로 각각 이송됐는데, 상태가 위독하다고 한다.

또 다른 차 사고 피해자 3명 중 2명은 각각 무릎과 머리를 크게 다쳤고, 나머지 1명은 비교적 경미한 부상으로 현장 처치만 받았다.

칼부림 피해자 9명은 배, 옆구리, 등에 각각 자상을 입었다.

칼부림 피해자 중 8명은 중상으로, 이 중 3명은 수술을 받아 생명에 지장이 없다고 한다. 5명은 정확한 상태가 확인되지 않았다.

이 외 경상자로 분류된 1명은 팔꿈치 열상으로 병원 치료를 받았다.

한편 최씨는 지난 3일 오후 5시 59분 경기도 성남시 분당구 서현동 AK플라자 백화점 1∼2층에서 시민들을 향해 흉기를 마구 휘두른 혐의를 받고 있다.

그는 범행 전 모친 소유의 모닝 차량을 끌고 나와 백화점 앞 인도로 돌진, 보행자들을 들이받고 차량이 더는 움직이지 않자 백화점 안으로 들어가 이같은 끔찍한 범행을 저질렀다.

사건 발생 직후 소방당국은 현장에 출동해 부상자 14명 중 13명을 병원으로 이송했다.

이송 병원 별로는 분당서울대병원 2명, 분당제생병원 3명, 분당차병원 2명, 국군수도병원 2명, 아주대 외상센터 1명, 성남의료원 1명, 정병원 1명, 삼성서울병원 1명이다. 1명은 미이송이다.

소방당국은 환자의 부상 정도를 확인하는 등 중증도를 분류하고, 인근 병원 현황 및 병상을 파악해 부상자 분산 이송을 했다.

묻지마 흉기 난동에 출동한 구급차
(성남=연합뉴스) 3일 오후 경기 성남시 분당구 서현역 부근에서 묻지마 흉기 난동이 발생해 소방 구급차들이 사건 현장으로 향하고 있다. 2023.8.3 [독자 제공. 재판매 및 DB 금지] photo@yna.co.kr


kyh@yna.co.kr"
141,‘서현역 칼부림’ 피의자 ‘정신과 치료’ 이력 다수 확인,"서현역 흉기난동 2023.8.3 온라인 커뮤니티
지난 3일 발생한 서현역 ‘무차별 칼부림’ 사건 피의자 최모(22)씨가 과거 정신과 치료를 받은 것으로 확인됐다.

4일 경기 성남분당경찰서 등에 따르면 경찰은 최씨에 대해 2015년부터 2020년까지 2개 병원에서 지속적으로 정신과 진료를 받으며 약을 처방받아 복용한 사실을 확인했다.

또 2020년에는 ‘조현성인격장애(분열성 성격장애)’ 진단을 받은 것으로 드러났다.

그러나 최근 3년간 정신과 치료는 받지 않은 것으로 확인되면서 향후 형량 참작에 어떠한 영향을 미칠지 주목된다.

경찰 조사결과 체포 직후 피해망상 증세를 보인 최씨는 자신을 해하려는 스토킹 집단에 속한 사람을 살해하고 이를 통해 스토킹 집단을 세상에 알려야 한다는 취지의 진술했다.

또 최씨는 범행 전날 인근 대형마트에서 칼 2개(회칼·과도)를 구입하고 바로 서현역으로 이동했지만 즉각 실행에 옮기지는 않은 것으로 새롭게 파악됐다. 최씨는 문득 무서운 생각이 들어 범행을 한 차례 미뤘다는 취지 진술을 한 것으로 전해졌다.

경찰은 최씨가 사용한 휴대전화 2점과 컴퓨터(PC) 1점을 압수해 디지털 포렌식 수사를 진행중이다. 최씨가 작성한 인터넷 사이트 게시글이나 검색 이력 등을 확인할 방침이다.

경찰은 오늘(4일) 중 범행 동기 등에 관해 2차 조사를 진행한 뒤 구속 영장을 신청할 계획이다."
142,"""내 딸이 저기에"" 부모 안절부절…'칼부림' 목격자가 전한 지옥의 시간","사고 당시 ""내 딸이 저기 있는데 어떻게 대피하냐"" 목소리도…현장엔 피의자 차량만 '덩그러니'
/사진=양윤우 기자

""뉴스에서나 보던 일이 제 눈 앞에서 벌어지니까 무섭다는 마음보다는 화가 먼저 나더라고요.""

경기 성남시 서현역 인근 백화점인 AK플라자 분당에서 벌어진 흉기 난동 사건 목격자 A씨(19)는 이같이 말했다. 그는 ""옷이 피로 물든 피해자들이 여기저기에 누워 있고 목격자들이 저마다 신고를 하고 있는 등 혼란스러운 상황이었다""고 했다.

A씨는 ""현장에 출동한 경찰과 소방 관계자들이 대피하라고 말하는 데도 '딸이 저기 있는데 어떻게 대피하느냐'고 말하는 피해자 부모도 있었다""며 ""현장 상황은 모두가 어찌할 줄 몰라 어수선했고 사람들이 매우 많은 상황이었다""고 설명했다.

3일 오후 6시쯤 배달업 종사자 B씨(24)가 자신의 모닝 차량을 타고 AK플라자 분당 앞 인도로 돌진해 5명이 부상을 입었다. B씨는 이내 차에서 내려 백화점 건물 안으로 들어가 흉기를 무차별적으로 휘둘렀다. 이 범행으로 또 9명이 다쳤다.

총 14명의 피해자 가운데 60대 중반 여성이 차량 돌진시 충격으로 위중한 상태인 것으로 알려졌다. 흉기에 중상을 입은 20대 여성은 수술을 받은 것으로 전해졌다.

사건이 발생한 지 2시간쯤 뒤인 오후 7시40분쯤 백화점 앞은 경찰 관계자들이 내부 진입을 통제하고 있었다. 3층부터 7층까지는 손님과 직원들이 모두 대피해 텅 빈 상태였다. 경찰 수십여명이 2층으로 올라가 사건이 발생한 1층 로비 현장을 살펴보고 있었다.

/사진=양윤우 기자

AK플라자 분당 2층 입구 앞 도로에는 B씨가 타고 온 흰색 모닝 차량이 바퀴가 찌그러진 채 놓여 있었다. 여전히 시동이 켜져 있었고 겹겹의 폴리스라인으로 둘러싸여 있었다.

B씨는 사건 직후 경찰에 체포돼 분당경찰서로 압송됐다. 분당경찰서는 비교적 조용한 모습이었다. 경상을 입은 피해자들이 당시 상황을 설명하기 위해 경찰서에 들어가기도 했다.

경찰에 따르면 B씨는 ""불상의 집단이 나를 청부살인하려 해 범행을 저질렀다""는 취지로 진술했다. 경찰은 그가 피해망상을 호소하는 것을 감안해 정신병력이 있는지 여부를 확인할 방침이다. 이 밖에 마약간이검사를 시행했으나 음성인 것으로 확인됐다."
143,"'서현역 칼부림' 범인은 20대 남성 배달원…""피해망상 호소""","(종합 2보) 인도로 차량 돌진해 4명 친 후 '묻지마 흉기난동'
피해자 13명서 더 늘어날 수도
3일 오후7시45분쯤 경기도 분당 서현역 인근 AK플라자에서 경찰들이 출입을 통제하고 있다/사진=양윤우 기자
경기도 분당 서현역 인근에서 20대 남성 A씨가 자신의 차량을 타고 인도로 돌진한 후 AK플라자에 들어가 불특정 다수에게 흉기를 휘둘렀다. 경찰은 A씨를 긴급체포했다. A씨는 배달업 종사자로 현재 피해망상 등을 호소해 경찰이 정신병력과 마약 여부를 확인 중이다. 피해자는 13명으로 알려졌으나 더 늘어날 가능성도 배제할 수 없다.

3일 경찰 등에 따르면 이날 오후 6시3분쯤 A씨는 자신의 모닝 차량을 타고 경기도 성남시 분당구 이매동 AK플라자 앞 인도로 돌진해 4명을 쳤다. 차에서 내린 그는 백화점 건물 안으로 들어가 흉기를 무차별적으로 휘둘러 9명이 부상을 입었다.

경찰과 소방당국은 한 남성이 서현역 AK플라자에서 사람들을 찔렀다는 112 신고를 받고 현장에 출동했다. 경찰은 사건 현장 근처에서 피의자를 긴급체포했다.

20대 초반인 A씨는 배달업 종사자로 확인됐다. 경찰은 A씨가 피해망상 등을 호소해 조현병 등 정신병력과 마약 투약 여부를 확인할 예정이다.

경찰과 소방은 현장에 도착해 부상자들을 분당제생병원, 차병원 등 인근 병원으로 후송해 피해 상태를 확인 중이다. 경찰 관계자는 ""피해 현황과 정확한 범행 경위 등을 확인 중""이라고 밝혔다.

이번 서현역 AK플라자 흉기 난동 사건은 최근 신림동 흉기 난동 사건과 마찬가지로 모두 유동인구가 많은 시간대에 발생했다는 공통점이 있다.

신림동 사건 이후 디시인사이드 등 온라인 커뮤니티 사이트에서 '살인예고' 글이 이어졌다. 서울 관악경찰서는 지난 1일 디시인사이드에 게재된 살인 예고글 작성자를 추적 중이다. 경찰은 협박 혐의를 우선 적용해 붙잡은 뒤 구체적인 글 작성 동기와 배경 등을 파악할 방침이다.

해당 글에는 '인생 다들 행복하게 사는데'라는 문구가 들어가 신림동 사건 피의자 조선(33)의 진술을 모방한 게 아니냐는 우려도 나왔다. 조씨는 경찰 조사에서 ""나는 불행하게 사는데 남들도 불행하게 만들고 싶었다""는 취지로 진술했다.

서울경찰청 사이버범죄수사대는 전날 '수요일날 신림역에서 한녀(한국여성) 20명 죽일 것'이라는 제목의 글을 올렸던 20대 남성 이모씨를 구속 상태로 검찰에 송치하기도 했다."
144,"""칼부림? 국민은 각자도생하시라""…경찰관이 올린 글 화제","""범죄자 인권 지키려 경찰들 죽어나간다""
낫 들고 덤비는 사람 진압하다 1억 배상 판결 등
다수 사례 언급한 경찰관 추정 블라인드글 화제
이미지=블라인드 캡처

최근 신림역, 서현역, 고속터미널역 등 지하철역 칼부림 사건이 발생해 국민들이 충격에 빠진 가운데, 경찰관으로 추정되는 작성자의 게시글이 화제가 되고 있다.

지난 3일 온라인 커뮤니티 '블라인드'(직장인 인증을 거친 후 게시글을 작성하면 직장이 표기되는 커뮤니티)에는 작성자 A 씨의 글이 올라왔다.

작성자는 '칼부림 사건? 국민은 각자도생해라'라는 제목의 글에서 ""칼부림 사건으로 피해 보신 분들, 잘 치료받아 건강해지시길 바라고 위로의 말씀을 먼저 드린다""고 언급한 뒤 ""앞으로 묻지마 범죄 등 엽기적인 범죄가 늘어날 것 같은데 경찰은 이대로는 방법이 없다""고 밝혔다.

이어 ""국민은 알아서 각자도생해야한다""며 ""호우, 폭염 등 이 세상 모든 문제와 민원은 각 정부 부처의 모르쇠 덕분에 경찰이 무한 책임을 진다. 거기에다 범죄자 인권 지키려 경찰들 죽어 나간다. 공무원 중 자살률 1위인 경찰은 더 이상 못 버티겠다""고 적었다.

그러면서 경찰이 과잉 진압을 이유로 소송에 휘말린 사건을 조목조목 열거했다.

A 씨는 ""낫 들고 덤비는 사람한테 총 쏴서 형사 사건은 무죄가 났는데도 민사소송에서 1억원을 배상하라는 판결이 났다""며 ""또 칼로 피해자를 찌르고 도망간 사람에게 총을 쐈는데 형사는 무죄가 나왔지만, 민사로 7800만원을 배상한 사건도 있다. 몸싸움하는 동시에 움직이고 있는 대상을 정확하게 허벅지를 쏘지 않으면 잘못이라는 이유에서다""고 설명했다.

또한 ""칼 들고 있는 흉기 난동범에게 테이저건을 쐈는데 범인 스스로 넘어져서 자기가 들고 있는 칼에 찔렸다. 그런데 '경찰관이 범죄자가 자빠지는 방향까지 예상했어야 한다'며 수억원을 배상하라는 2011년도 레전드 판례도 있다""고 언급했다.

그 외에도 A씨는 경찰이 칼 들고 난동 부리는 사람에게 테이저건을 쏜 뒤 뒷수갑을 채우고 구급대원이 발을 묶었는데 용의자가 9분 뒤 의식을 잃고 5개월 뒤 사망하자 3억2000만원의 배상 판결이 난 사례를 소개했다. 테이저건 맞고도 저항하는 사람에게 뒷수갑 채운 건 물리력 사용 범위를 넘어섰다는 게 판결 이유라고 전했다.

A 씨는 ""그럼 칼 들고 난동 부리는 X한테 수갑도 채우지 말고 '선생님 선생님' 하면서 제발 같이 가달라고 무릎 꿇고 빌어야 하나""고 꼬집었다.

이어 ""경찰 지휘부는 매번 총기 사용 메뉴얼이니 적극적으로 총 쏴라 이빨만 털지 소송 들어오면 나 몰라라 하는 거 우리가 한두 번 보나""며 ""범죄자 상대하면서 소송당하고 심지어 무죄 받고도 민사 수천 수억씩 물어주는 게 정상적인 나라냐""고 비난했다.

경찰이 공무수행 중 물리력을 사용해 타인에게 피해를 입혔을 경우 민사 소송 등에서 유죄 판결을 받고 배상 책임에서 자유롭지 않은 실정을 토로한 것이다.

경찰청에 따르면 지난해 2월 개정 경찰관 직무집행법이 시행됐다. 개정안은 범죄가 행해지거나 발생할 가능성이 있는 상황에서 경찰이 범죄 예방 또는 진압 과정에서 타인에게 피해를 줘도 정상을 참작해 형을 감경하거나 면제할 수 있도록 했다.

하지만 일선 경찰들 사이에선 해당 법률이 무용지물이라는 지적이 나오면서 해당 글이 공감을 불러일으키는 것으로 풀이된다."
